SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
511754,SHALIB.FINAN,X ,Q,79.95,80.00,79.95,80.00,80.00,80.00,5,16,1279.00,
511758,MANSI FINANC,XT,Q,31.40,31.40,31.40,31.40,31.40,33.05,8,195,6123.00,
511764,UPASANA FIN.,X ,Q,39.90,40.00,39.80,39.90,40.00,38.50,9,742,29615.00,
511766,MUTHOOT CAP ,B ,Q,702.75,709.90,702.75,708.00,708.00,711.30,6,45,31781.00,
512018,CNI RES LTD ,X ,Q,2.60,2.60,2.60,2.60,2.60,2.64,1,100,260.00,
512047,ROYAL IND   ,X ,Q,1.78,1.78,1.78,1.78,1.78,1.70,1,10,17.00,
512068,DECCANGOLD  ,X ,Q,20.80,21.75,20.80,21.55,21.55,21.00,87,16622,356311.00,
512070,UPL         ,A ,Q,948.00,951.30,919.20,937.45,937.45,943.30,4867,1930045,1827998596.00,
512093,CRANES SOFTW,X ,Q,1.20,1.28,1.15,1.23,1.21,1.23,27,13294,16364.00,
512131,SIGNET IND  ,B ,Q,34.60,34.65,33.00,33.75,33.60,35.80,172,14874,503612.00,
512161,8KMILES     ,B ,Q,89.00,91.80,88.85,88.85,88.85,93.50,517,68558,6122769.00,
512165,ABANSENT    ,XT,Q,48.85,48.85,48.85,48.85,48.85,51.40,2,26,1270.00,
512175,VAMA INDS   ,X ,Q,8.64,8.64,8.07,8.51,8.55,8.20,11,1117,9558.00,
512179,SUNTECK REAL,A ,Q,437.00,440.00,431.75,434.30,434.30,433.35,922,51929,22557508.00,
512229,VERITAS     ,XT,Q,51.95,51.95,51.95,51.95,51.95,53.00,1,50,2597.00,
512237,JAI CORP LTD,A ,Q,106.30,106.65,101.70,102.85,102.85,105.85,1409,158648,16443934.00,
512247,ASHIRWAD CAP,X ,Q,3.33,3.33,3.19,3.27,3.28,3.18,31,4715,15363.00,
512257,SVARTCORP   ,X ,Q,4.01,4.01,3.51,3.71,3.70,3.64,37,6399,23324.00,
512267,MEDIA MATRIX,X ,Q,4.61,4.76,4.38,4.76,4.76,4.61,5,19995,91377.00,
512289,SHIRPUR GOLD,B ,Q,16.30,16.35,14.90,15.00,14.95,15.65,74,16723,252332.00,
512296,BHAGYA INL  ,B ,Q,25.10,25.10,24.50,24.50,24.50,25.50,5,700,17390.00,
512379,CRESSANDA SO,X ,Q,0.20,0.20,0.20,0.20,0.20,0.20,1,100,20.00,
512381,STARTECK    ,XT,Q,24.00,24.40,24.00,24.30,24.30,23.35,51,9000,217537.00,
512437,APOLLO FIN I,X ,Q,46.20,50.20,46.20,50.20,50.20,48.25,2,60,2812.00,
512453,SHRI JAGDAMB,X ,Q,195.00,200.90,188.00,198.00,198.00,200.90,7,104,19856.00,
512455,LLOYDS MET E,X ,Q,8.76,9.30,8.15,8.87,8.75,9.00,63,59912,512179.00,
512481,POLYTEX(P)  ,X ,Q,1.27,1.27,1.27,1.27,1.27,1.33,1,200,254.00,
512493,GARNET INTL ,X ,Q,27.00,27.10,24.90,25.10,25.10,24.65,10,1179,31920.00,
512519,DONEAR IND. ,B ,Q,32.10,33.95,31.60,32.00,31.90,32.50,38,11753,380566.00,
512527,SUPER SAL IN,X ,Q,325.10,339.95,325.00,339.00,339.00,338.50,5,141,46962.00,
512529,SEQUENT     ,B ,Q,67.55,67.80,66.00,66.20,66.25,67.60,138,13375,895852.00,
512531,STC INDIA   ,B ,Q,116.10,123.75,114.25,121.00,121.00,116.60,1006,59216,7033389.00,
512559,KOHINORFOODS,B ,Q,17.00,17.00,16.05,16.40,16.05,17.00,67,7438,124129.00,
512573,AVANTI FEEDS,A ,Q,350.00,358.00,349.90,351.80,353.45,351.95,664,19283,6812452.00,
512587,ZODIAC JRD  ,B ,Q,35.50,35.50,32.60,33.00,33.00,33.60,14,51,1699.00,
512597,KEYFINSER   ,B ,Q,35.75,35.75,35.75,35.75,35.75,37.60,1,2,71.00,
512599,ADANI ENTER ,A ,Q,152.95,156.25,149.80,150.45,150.45,152.90,2587,530643,81444768.00,
512608,BHANDARI HOS,B ,Q,1.62,1.70,1.62,1.67,1.69,1.70,27,20180,33316.00,
512618,RLF LIMITED.,XT,Q,3.13,3.13,3.13,3.13,3.13,3.29,3,253,791.00,
512626,ORBIT EXPORT,B ,Q,118.50,119.00,118.45,118.45,118.45,118.00,3,301,35813.00,
512634,SAVERA IND  ,X ,Q,50.10,56.85,50.10,50.40,50.10,53.15,20,704,35878.00,
513005,VBC FERRO   ,XT,Q,34.75,34.75,33.05,33.05,33.05,34.75,4,571,18956.00,
513010,TATA SPONGE ,B ,Q,552.15,555.30,548.05,550.05,552.50,550.25,280,5036,2781916.00,
513023,NAV BHAR VEN,A ,Q,94.55,95.05,93.60,94.15,93.65,94.35,195,4985,470248.00,
513043,REMI EDEL   ,X ,Q,20.00,20.00,20.00,20.00,20.00,21.05,2,40,800.00,
513059,G.S.AUTO INT,X ,Q,4.00,4.29,4.00,4.05,4.05,4.10,7,2422,9782.00,
513063,TRANSFREIGHT,XT,Q,4.95,5.46,4.95,5.46,5.46,5.20,12,1327,6583.00,
513097,SHIV.BIMETAL,X ,Q,107.00,109.90,106.05,108.50,109.00,106.85,94,8525,922929.00,
513108,GANDHI SP.TU,B ,Q,406.90,406.90,395.05,400.10,400.10,404.05,12,106,42270.00,
513117,AMFORGE IND.,X ,Q,0.98,0.98,0.95,0.95,0.95,0.98,3,2025,1983.00,
513121,ORICON ENT  ,B ,Q,20.00,20.25,19.70,19.80,19.90,20.10,40,7412,147884.00,
513142,BALASORE    ,X ,Q,15.60,16.10,14.85,15.50,15.45,14.85,125,26688,413758.00,
513149,ACROW INDIA ,X ,Q,124.00,131.25,124.00,131.25,131.25,125.00,3,157,20212.00,
513179,NAT STL AGRO,B ,Q,3.29,3.30,3.14,3.24,3.24,3.13,23,9302,29863.00,
513216,UTTAM GALVA ,B ,Q,8.00,9.54,7.95,9.54,9.54,7.95,282,98377,914690.00,
513228,PENNAR STEEL,B ,Q,33.40,33.45,32.85,32.95,32.95,33.20,33,2679,88844.00,
513252,JAY USHIN   ,XT,Q,248.00,248.00,248.00,248.00,248.00,248.00,2,10,2480.00,
513262,ST.STR.WHEEL,B ,Q,782.30,794.80,782.30,793.30,789.50,788.90,187,9001,7131129.00,
513269,MAN IND.(I) ,B ,Q,54.45,54.55,53.60,53.90,53.60,54.95,27,906,49137.00,
513309,GOLKONDA    ,Z ,Q,2.55,2.55,2.55,2.55,2.55,2.68,6,2000,5100.00,
513335,METALFORGE  ,B ,Q,6.17,6.17,6.00,6.15,6.15,5.89,29,6737,41347.00,
513349,AJMERA      ,B ,Q,166.70,170.40,165.90,169.10,170.00,168.60,200,7250,1223674.00,
513353,COCHIN MIN. ,X ,Q,168.40,168.40,166.00,166.00,166.00,171.15,12,1610,268613.00,
513361,ISW LTD     ,X ,Q,0.80,0.83,0.71,0.80,0.80,0.76,77,47215,36662.00,
513375,CARBORUNDUM ,A ,Q,355.00,358.95,353.00,357.50,357.50,355.90,39,582,206215.00,
513377,MINERAL&METL,A ,Q,25.00,25.35,24.45,24.90,24.90,24.75,468,85520,2130177.00,
513414,SMPL        ,T ,Q,0.36,0.36,0.36,0.36,0.36,0.37,1,5,1.00,
513434,TATA METALIK,A ,Q,603.75,605.25,601.00,602.70,601.00,605.00,44,479,289230.00,
513436,SHAH ALLOYS ,B ,Q,12.65,14.45,12.65,14.45,14.45,14.00,4,93,1181.00,
513446,MONNETISPA  ,B ,Q,23.00,25.00,21.50,22.60,22.35,20.85,2338,314454,7556081.00,
513472,SIMPLEX CAST,X ,Q,48.40,50.00,45.75,46.70,47.95,51.35,8,362,17056.00,
513502,BARODA EXTR.,XT,Q,0.23,0.23,0.23,0.23,0.23,0.23,1,500,115.00,
513511,PANCH.STEEL ,X ,Q,27.75,33.90,27.75,28.75,28.75,33.50,37,1570,45359.00,
513513,ADITYA ISPAT,X ,Q,4.80,4.80,4.75,4.75,4.75,4.90,8,26222,125864.00,
513515,S.R.INDUS.  ,X ,Q,1.13,1.13,1.13,1.13,1.13,1.18,9,1909,2157.00,
513517,STEELCAST   ,X ,Q,158.95,158.95,145.15,149.50,145.15,150.00,25,4320,647857.00,
513519,PITTIENG    ,B ,Q,46.15,48.95,46.15,48.00,47.95,47.60,109,14249,681118.00,
513532,PRADEEP MET.,X ,Q,65.00,65.00,56.90,61.00,61.00,57.70,9,604,35096.00,
513536,GNRL        ,X ,Q,9.45,9.45,9.45,9.45,9.45,9.93,1,40,378.00,
513554,MAHA STEEL  ,T ,Q,170.00,173.00,165.50,171.65,165.50,170.00,20,3330,571256.00,
513566,NOVA IRON&ST,XT,Q,6.24,6.24,6.24,6.24,6.24,5.95,1,100,624.00,
513599,HIND.COPPER ,A ,Q,40.45,40.55,39.30,39.90,39.90,40.25,400,82523,3309603.00,
513605,SRIPIPES    ,B ,Q,170.45,171.35,168.25,168.50,168.25,172.20,103,4068,687657.00,
513642,AXEL POLYMER,XT,Q,11.35,11.75,11.35,11.73,11.75,11.35,6,2000,22717.00,
513683,NLCINDIA    ,A ,Q,65.10,66.35,65.00,65.40,65.40,64.95,195,26922,1772144.00,
513687,SPECTRA IND.,XT,Q,3.00,3.00,3.00,3.00,3.00,3.15,2,23,69.00,
513691,JMT AUTO LTD,B ,Q,1.65,1.65,1.65,1.65,1.65,1.58,2,4806,7929.00,
513693,KIC METALIKS,X ,Q,59.00,60.90,59.00,60.90,60.90,60.00,5,433,25550.00,
513699,SOLID STONE ,X ,Q,51.05,53.70,51.05,51.05,51.05,53.70,4,260,13299.00,
513709,SHILP GRAVUR,X ,Q,87.90,87.90,87.85,87.85,87.85,88.25,2,27,2372.00,
513713,WHITEORG    ,X ,Q,10.40,10.40,9.96,10.11,10.30,10.09,177,26929,270218.00,
513729,ARO GRANITE ,B ,Q,46.40,46.60,45.60,45.60,45.60,45.60,3,31,1430.00,
514030,DEEPAK SPINN,X ,Q,86.25,86.30,86.10,86.10,86.10,87.05,5,390,33603.00,
514034,JBF IND.LTD ,B ,Q,14.95,14.95,14.30,14.30,14.30,15.05,9,1703,24772.00,
514043,HIMAT.SEIDE ,B ,Q,160.65,165.40,159.15,161.95,162.00,158.45,495,13024,2132962.00,
514045,BSL LTD.    ,B ,Q,38.50,38.50,34.70,34.70,34.70,38.55,77,6745,240787.00,
514087,PBM POLYTEX ,X ,Q,67.95,72.00,67.60,69.20,68.20,67.95,12,239,16737.00,
514138,SURYALATA SP,X ,Q,153.50,153.50,153.50,153.50,153.50,151.00,1,5,767.00,
514142,TT LTD.     ,B ,Q,45.55,53.25,45.55,48.00,48.00,45.75,333,12428,630455.00,
514162,WELSPUN (I) ,A ,Q,57.50,58.05,57.00,57.40,57.40,57.90,109,11987,690600.00,
514165,IND.ACRYLICS,X ,Q,10.79,12.39,10.79,11.34,11.30,11.27,104,29574,335429.00,
514167,GANESH ECOSP,B ,Q,294.00,296.00,290.00,294.45,295.20,294.75,17,339,98582.00,
514171,CEETA IND.  ,XT,Q,4.36,4.36,4.36,4.36,4.36,4.16,1,1,4.00,
514175,VARDHMAN POL,T ,Q,4.30,4.31,4.25,4.25,4.25,4.11,6,426,1823.00,
514183,BLA ROS IND ,XT,Q,58.50,61.00,57.25,60.55,60.00,59.80,109,15841,933352.00,
514211,SUMEET INDUS,B ,Q,2.81,2.90,2.60,2.71,2.60,2.88,58,24872,67688.00,
514215,BINNY LTD.  ,X ,Q,111.90,114.00,109.00,109.25,113.50,108.70,5,178,19444.00,
514234,SANGAM INDIA,B ,Q,50.30,55.80,50.30,52.05,51.50,52.45,40,4554,245293.00,
514264,SEASONS TEXT,X ,Q,7.20,7.20,7.20,7.20,7.20,7.20,1,5,36.00,
514266,ZENITH FIBRE,X ,Q,52.10,57.00,52.10,55.65,52.55,54.50,18,1891,104861.00,
514272,BHILWARA SP.,XT,Q,15.90,16.60,15.90,16.50,16.00,15.88,10,2205,36078.00,
514274,AARVEE DENIM,B ,Q,20.05,20.50,19.00,20.35,20.35,20.55,17,1482,29357.00,
514286,ASHIMA LTD. ,B ,Q,10.15,10.60,9.60,10.24,10.23,10.25,370,75409,747860.00,
514300,PIONEER EMB ,B ,Q,23.40,23.40,23.40,23.40,23.40,22.70,1,100,2340.00,
514302,VIPPY SPIN. ,X ,Q,40.25,40.25,40.25,40.25,40.25,40.25,3,550,22137.00,
514322,KAMADGIRI   ,X ,Q,82.95,82.95,80.05,80.05,80.05,74.05,2,15,1215.00,
514324,OMNITEX IND.,XT,Q,14.02,14.02,14.02,14.02,14.02,14.01,1,20000,280400.00,
514326,PATSPIN INDI,B ,Q,7.85,8.16,7.85,8.16,8.16,8.25,5,112,879.00,
514330,OVERSEAS SYN,X ,Q,2.87,2.87,2.87,2.87,2.87,2.74,1,100,287.00,
514354,PREMIER POLY,B ,Q,22.25,23.70,22.20,23.70,23.70,22.35,5,51,1155.00,
514394,AJIL        ,B ,Q,25.25,26.25,25.25,25.25,25.25,25.75,74,73434,1857804.00,
514418,MANORG      ,X ,Q,397.90,405.75,388.00,402.40,402.40,386.65,392,8949,3570291.00,
514428,HINDU.ADHESI,X ,Q,74.70,74.70,71.95,73.90,73.90,74.70,7,325,23629.00,
514442,SRI KPR IND ,X ,Q,20.00,20.00,20.00,20.00,20.00,20.00,1,5,100.00,
514448,JYOTI RESINS,X ,Q,145.05,151.75,145.00,145.50,145.50,144.55,12,321,46575.00,
514450,MAHA.RUBTECH,X ,Q,37.50,40.85,37.00,40.70,40.50,38.80,6,495,19175.00,
514470,WIMSOME TEXT,B ,Q,20.95,20.95,20.95,20.95,20.95,20.20,1,1,20.00,
515030,ASAHI IN.GLA,A ,Q,218.90,219.95,217.25,218.00,218.00,219.00,10,242,52926.00,
515037,MURD.CERAM  ,B ,Q,19.05,19.05,18.55,18.60,18.60,19.20,19,617,11711.00,
515043,SAINT-GOBAIN,X ,Q,50.95,51.55,50.70,51.00,51.00,50.85,178,13196,674125.00,
515055,ANANTRAJ    ,B ,Q,30.80,30.85,29.65,29.80,29.85,30.60,98,23556,703248.00,
515085,RESTILE CER.,X ,Q,2.68,2.68,2.12,2.36,2.36,2.36,8,1330,3456.00,
515093,MADHAV MARB.,B ,Q,35.00,36.00,35.00,36.00,36.00,35.50,8,12,431.00,
515127,RAMASIGNS   ,X ,Q,14.00,14.00,14.00,14.00,14.00,14.21,1,1,14.00,
515145,HIND.NAT.GLS,B ,Q,27.55,27.55,27.55,27.55,27.55,28.95,9,813,22398.00,
515147,HALDYN GLASS,X ,Q,31.50,31.50,30.40,30.85,30.90,31.45,55,7360,226858.00,
516003,DUROPLY     ,X ,Q,68.05,76.00,68.05,70.40,70.40,75.95,6,93,6618.00,
516007,MANGALAM TIM,T ,Q,10.75,10.75,9.90,10.63,10.63,10.25,8,2207,21951.00,
516016,SHREYANS IND,B ,Q,148.35,148.35,141.20,143.60,145.35,146.95,36,1223,176655.00,
516022,STAR PAPER  ,B ,Q,110.60,110.60,106.90,107.25,108.30,108.10,60,1200,129822.00,
516030,YASH PAPERS ,X ,Q,50.90,50.90,49.10,49.80,50.50,50.50,66,40793,2032779.00,
516064,ARROWGREEN  ,B ,Q,66.70,73.20,66.70,73.20,73.20,61.00,391,47329,3359731.00,
516072,VISHNU CHEM ,B ,Q,141.00,141.00,133.00,133.90,133.00,134.40,9,17,2308.00,
516078,JUMBO BAG   ,Z ,Q,10.50,10.50,10.50,10.50,10.50,11.01,1,70,735.00,
516082,N.R.AGARWAL ,B ,Q,232.00,232.00,221.05,221.45,221.10,226.65,39,350,78453.00,
516086,SH.RAJES.PAP,XT,Q,7.45,7.45,7.21,7.21,7.21,7.51,2,144,1048.00,
516092,3PLAND      ,B ,Q,8.17,8.90,8.17,8.90,8.90,8.49,5,1101,9068.00,
516096,SANGAL PAPER,XT,Q,103.50,109.85,103.50,109.85,109.85,106.00,3,31,3278.00,
516106,SH.KARTHIK P,X ,Q,5.08,5.08,4.90,4.90,4.90,4.85,4,202,990.00,
516108,S.I.PAPER   ,XT,Q,78.05,79.90,78.05,79.90,79.90,77.80,3,173,13593.00,
517015,VINDHYA TELE,B ,Q,1340.65,1340.65,1314.10,1321.00,1314.10,1334.15,28,130,172531.00,
517035,RUTTONSHA IN,X ,Q,50.55,50.55,45.55,47.75,47.00,48.35,7,8,380.00,
517041,ADORWELDING ,B ,Q,350.00,350.10,346.15,347.00,347.10,349.30,30,185,64237.00,
517059,SALZER ELEC ,B ,Q,127.05,129.00,123.15,123.15,123.15,126.90,28,1920,243364.00,
517063,JETINFOTRAN ,XT,Q,39.85,40.30,37.90,40.30,40.30,39.85,26,17883,714887.00,
517080,HIGHGROUND  ,B ,Q,3.05,3.05,2.93,2.93,2.93,3.08,20,4466,13308.00,
517096,APLAB LTD.  ,XT,Q,10.36,10.36,10.36,10.36,10.36,9.87,1,25,259.00,
517119,PCS TECH    ,X ,Q,5.56,5.56,5.46,5.52,5.56,5.48,8,485,2665.00,
517146,USHA MART.LT,B ,Q,26.10,31.95,26.10,30.45,30.45,27.15,692,113677,3463633.00,
517166,SPEL SEMICON,X ,Q,4.88,5.25,4.85,4.96,4.96,4.81,21,8073,40280.00,
517168,SUBROS LTD. ,B ,Q,236.40,244.80,234.55,235.10,235.10,236.90,89,1684,398282.00,
517174,HONEYWELL   ,A ,Q,24396.95,25000.00,24396.95,24822.65,25000.00,24336.35,58,76,1879756.00,
517206,LUMAX IND   ,B ,Q,1282.95,1290.00,1268.00,1274.70,1280.00,1278.95,24,177,227095.00,
517214,SPICEMOBI   ,T ,Q,8.01,8.50,8.00,8.15,8.15,8.13,6,1269,10288.00,
517224,SUJANA INDUS,T ,Q,0.23,0.23,0.23,0.23,0.23,0.23,1,2000,460.00,
517236,CALCOM VISIO,X ,Q,20.00,20.00,19.25,19.75,19.25,19.95,10,732,14444.00,
517246,BCC FUBA    ,XT,Q,11.50,11.50,11.50,11.50,11.50,11.50,1,11,126.00,
517258,PRECISION EL,XT,Q,29.40,29.40,29.10,29.10,29.15,28.00,3,2505,72912.00,
517271,HBL P SYS   ,B ,Q,22.70,23.25,22.45,22.60,22.60,22.75,187,67183,1522692.00,
517288,GUJARATPOLY ,X ,Q,20.50,20.50,18.90,19.90,19.90,19.65,18,1667,32896.00,
517300,GUJ.IND.POW.,B ,Q,73.50,74.90,73.50,74.05,74.30,73.50,172,5837,432029.00,
517330,CMI LTD.    ,B ,Q,110.85,113.80,110.85,112.55,113.00,113.15,64,2896,324552.00,
517334,MOTHERSON SS,A ,Q,121.55,123.95,120.50,121.90,121.90,121.40,2233,262403,32117014.00,
517344,MINDTECK (I),B ,Q,36.25,41.00,36.25,40.05,38.40,38.50,40,5581,223054.00,
517354,HAVELLSINDIA,A ,Q,796.50,806.90,782.45,785.65,783.70,795.35,1827,84453,67018447.00,
517356,ACI INFOCOM ,X ,Q,0.19,0.19,0.19,0.19,0.19,0.19,1,19,3.00,
517380,IGARSHI MOT ,B ,Q,264.05,279.00,263.00,274.00,274.00,264.70,2290,69754,19031920.00,
517385,SYMPHONY    ,A ,Q,1200.75,1235.65,1200.75,1231.50,1232.50,1221.05,55,283,347907.00,
517399,VXL INSTRUM.,XT,Q,5.74,5.74,5.74,5.74,5.74,6.04,3,305,1750.00,
517403,SUN SOURCE  ,XT,Q,2.71,2.71,2.71,2.71,2.71,2.71,2,6,16.00,
517415,LEE&NEE SOFT,XT,Q,1.04,1.04,1.04,1.04,1.04,1.09,3,5200,5408.00,
517417,PATEL AIRTEM,X ,Q,90.45,90.45,88.50,90.00,90.00,88.45,5,305,27148.00,
517421,BFLYGANDHI  ,B ,Q,174.50,182.10,171.90,173.80,173.80,170.00,202,3902,688965.00,
517429,ATHENAGLO   ,XT,Q,40.00,40.00,40.00,40.00,40.00,41.00,2,1250,50000.00,
517437,DUTRON POLY.,XT,Q,148.00,148.00,148.00,148.00,148.00,141.95,1,1,148.00,
517447,R.S.SOFTWARE,B ,Q,22.85,23.45,22.65,23.45,23.45,22.50,32,3800,87330.00,
517449,MAGNA ELECTR,X ,Q,180.00,182.50,180.00,182.45,182.50,180.10,14,559,100736.00,
517463,LINAKS MICRO,XT,Q,0.68,0.68,0.68,0.68,0.68,0.68,1,5000,3400.00,
517494,ACCEL       ,X ,Q,8.18,8.18,7.14,7.77,7.80,7.06,14,881,6964.00,
517498,WEBELSOLAR  ,B ,Q,27.60,27.60,26.85,26.90,26.90,27.25,53,7872,215414.00,
517500,ROTO PUMPS  ,X ,Q,141.00,142.35,137.00,139.25,138.85,142.35,124,5366,747995.00,
517506,TTK PRESTIGE,A ,Q,6736.00,6786.20,6663.15,6767.55,6759.70,6695.05,52,69,464666.00,
517514,DHINDIA     ,X ,Q,17.40,18.00,17.40,17.60,17.60,16.70,15,1590,27831.00,
517518,LEEL        ,T ,Q,9.40,9.49,9.10,9.49,9.49,9.04,168,40544,383158.00,
517522,RAJ GLO WIR ,X ,Q,834.00,899.00,834.00,866.70,882.00,832.40,85,1105,954321.00,
517530,SURANATP    ,B ,Q,3.81,3.81,3.81,3.81,3.81,3.95,1,2000,7620.00,
517536,ONWARD TECHN,B ,Q,68.00,75.00,66.05,74.65,74.65,68.65,539,42687,3026917.00,
517544,CENTUM ELEC ,B ,Q,552.65,562.00,550.00,554.20,555.55,541.15,50,600,333369.00,
517548,STARLITE COM,X ,Q,12.70,13.35,12.70,13.05,13.35,13.15,13,396,5167.00,
517554,NHCFOODS    ,X ,Q,5.33,5.34,5.33,5.34,5.34,5.59,3,1215,6484.00,
517562,TRIGYN TECH ,B ,Q,60.70,60.70,58.00,59.70,60.00,59.50,104,3047,180695.00,
517569,KEI INDUST. ,A ,Q,479.10,481.85,476.40,479.60,479.60,480.20,281,8053,3858923.00,
517571,IMPPOWERS   ,B ,Q,28.05,29.90,28.00,28.00,28.00,30.05,3,254,7128.00,
518011,KEERTHI     ,XT,Q,54.85,54.85,50.00,50.00,50.00,52.60,6,496,25014.00,
518029,GUJ.SIDH.CEM,B ,Q,19.05,19.40,19.00,19.15,19.35,19.25,17,3027,57958.00,
518075,SURAJ PRODUC,Z ,Q,14.25,15.75,14.25,15.75,15.75,15.00,4,651,9651.00,
518091,ANJANI PORTL,B ,Q,161.10,168.95,161.10,168.95,168.95,170.00,6,353,58069.00,
519003,MODINATURAL ,X ,Q,57.00,61.00,57.00,60.00,60.00,59.00,5,402,23520.00,
519091,TASTY BITE  ,B ,Q,9301.10,9436.00,9275.50,9357.85,9275.50,9410.20,25,54,505954.00,
519097,RITESH INTER,XT,Q,5.85,5.85,5.85,5.85,5.85,5.58,4,1815,10617.00,
519105,AVT NATURAL ,B ,Q,24.50,24.95,24.50,24.60,24.95,24.50,22,667,16421.00,
519126,HIND.FOODS  ,X ,Q,428.00,442.00,427.50,439.10,442.00,431.50,74,5588,2426092.00,
519136,NAHAR INDUST,B ,Q,33.65,34.15,32.65,33.20,33.20,33.90,11,1033,34593.00,
519152,VADILAL ENT ,XT,Q,885.00,928.00,885.00,928.00,928.00,885.00,14,287,262866.00,
519156,VADILAL IND ,B ,Q,502.40,515.65,502.40,507.40,506.00,512.90,14,100,50848.00,
519183,ADF FOODS LT,B ,Q,273.95,274.25,271.65,272.35,271.65,272.45,96,5108,1394947.00,
519191,RGRL        ,XT,Q,12.62,13.90,12.62,13.90,13.90,13.28,2,10,132.00,
519216,AJANTA SOYA ,XT,Q,25.00,25.00,24.40,24.40,24.40,25.50,6,1200,29713.00,
519224,WILLIAM.MAGO,B ,Q,26.05,26.10,24.00,26.10,26.10,24.90,6,200,5108.00,
519248,JVL AGRO    ,Z ,Q,0.94,0.99,0.92,0.95,0.95,0.95,12,6325,6163.00,
519260,SANWARIA    ,B ,Q,5.77,5.81,5.65,5.70,5.72,5.79,176,112612,643002.00,
519287,MODERN DAIRI,X ,Q,4.45,4.84,4.41,4.41,4.41,4.64,15,2468,11182.00,
519295,BAMBINO AGRO,X ,Q,162.00,162.00,162.00,162.00,162.00,161.05,8,799,129438.00,
519307,VIKAS WSP   ,XT,Q,11.35,12.10,11.35,12.00,12.10,11.55,350,230566,2751284.00,
519319,JATALIA     ,XT,Q,4.11,4.11,4.11,4.11,4.11,4.19,1,50,205.00,
519383,ANIK INDS   ,B ,Q,12.50,12.50,12.50,12.50,12.50,12.33,1,500,6250.00,
519421,KSE LIMITED ,XT,Q,1231.00,1249.95,1230.20,1233.35,1249.40,1230.20,22,162,199931.00,
519455,NARBADA     ,X ,Q,47.95,52.55,47.95,48.30,50.80,53.25,50,882,43095.00,
519457,VIRAT CRANE ,X ,Q,24.35,27.95,24.15,24.55,24.55,24.80,14,1168,28595.00,
519463,IB INFOTECH ,XT,Q,17.25,17.25,16.70,16.95,16.70,16.95,62,14309,244200.00,
519475,CHORDIA FOOD,X ,Q,154.00,154.00,154.00,154.00,154.00,155.00,1,100,15400.00,
519483,TAI INDUST. ,XT,Q,13.08,13.08,13.08,13.08,13.08,13.09,1,10,130.00,
519491,OCEAN AGRO  ,X ,Q,23.55,23.55,23.55,23.55,23.55,21.55,2,20,471.00,
519552,HERITGFOOD  ,A ,Q,409.50,410.70,403.00,405.85,404.95,411.50,71,1435,582908.00,
519560,NEHA INTER. ,X ,Q,1.65,1.79,1.64,1.75,1.78,1.71,21,8141,14205.00,
519566,SIMRAN FARMS,X ,Q,50.00,52.90,49.25,52.10,52.05,52.10,39,2789,143971.00,
519588,DFM FOODS   ,B ,Q,261.95,261.95,232.30,242.70,240.00,248.80,10,252,62404.00,
519600,CCL PRODUCTS,A ,Q,252.50,257.20,251.55,255.85,256.45,254.70,113,2315,590274.00,
519602,KELLTONTEC  ,B ,Q,28.65,29.30,27.95,28.00,28.00,28.40,255,65718,1889558.00,
520008,RICO AUTO   ,B ,Q,61.35,61.90,59.65,60.05,60.10,61.25,510,58544,3538409.00,
520021,OMAX AUTOS. ,B ,Q,49.90,51.35,49.00,50.25,50.00,50.40,21,2019,101548.00,
520043,MUNJAL SHOWA,B ,Q,145.05,148.20,143.30,143.50,143.50,145.15,24,631,91329.00,
520051,JAMNA AUTO  ,A ,Q,53.75,53.80,52.50,52.75,52.75,53.55,320,29444,1563084.00,
520056,SUNDAR.CLAY ,A ,Q,2297.00,2311.50,2261.10,2308.80,2309.00,2301.40,24,112,257055.00,
520057,JTEKTINDIA  ,B ,Q,96.00,96.50,94.75,94.90,94.90,95.25,116,7649,730798.00,
520059,MUNAUTO     ,B ,Q,41.40,42.40,41.35,41.80,41.80,40.85,145,3415,142578.00,
520066,JAYBH.MARUTI,B ,Q,212.00,213.15,204.30,206.10,208.35,210.75,54,755,156057.00,
520073,RACLGEAR    ,X ,Q,73.00,75.80,72.75,74.90,75.00,73.10,26,8837,658839.00,
520075,SAMKRG PIST.,X ,Q,130.10,135.25,129.00,129.55,129.05,132.40,37,1906,248408.00,
520086,SICAL LOG   ,B ,Q,108.15,108.15,103.55,103.65,103.60,108.50,66,1566,166215.00,
520111,RATNAMNI MET,B ,Q,998.00,998.00,967.95,993.45,997.00,961.75,179,5473,5421410.00,
520119,AUTOMOTIVE S,B ,Q,45.00,45.00,45.00,45.00,45.00,44.60,1,1,45.00,
520123,ABC INDIA   ,X ,Q,55.00,55.00,55.00,55.00,55.00,56.00,1,50,2750.00,
520127,BALURGHAT TE,X ,Q,4.41,4.41,4.41,4.41,4.41,4.23,1,21,92.00,
520139,JAGSON AIRLI,XT,Q,0.81,0.81,0.81,0.81,0.81,0.81,2,100,81.00,
520141,SIBAR AUTO  ,XT,Q,14.20,14.50,14.20,14.50,14.50,14.40,2,201,2854.00,
521016,INDO COUNT  ,B ,Q,32.00,33.40,31.80,32.55,32.30,33.10,44,4752,155321.00,
