SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
512131,SIGNET IND  ,B ,Q,20.75,20.75,20.50,20.50,20.60,21.00,63,1456,29992.00,
512149,ADVANCE TECH,X ,Q,0.19,0.19,0.19,0.19,0.19,0.19,5,30500,5795.00,
512165,ABANSENT    ,XT,Q,128.50,128.50,128.50,128.50,128.50,122.40,44,9140,1174490.00,
512175,VAMA INDS   ,X ,Q,8.30,8.50,8.24,8.24,8.24,8.26,16,7202,60071.00,
512179,SUNTECK REAL,A ,Q,440.00,440.00,406.65,415.45,415.45,437.70,2256,49474,20912538.00,
512197,SILVEROAK   ,Z ,Q,3.45,3.45,3.45,3.45,3.45,3.45,1,1,3.00,
512215,STEPHANOTIS ,XT,Q,73.60,73.60,73.60,73.60,73.60,77.45,1,10,736.00,
512217,PRISM MEDI  ,X ,Q,24.00,25.65,23.30,24.55,24.75,24.75,131,110623,2717016.00,
512229,VERITAS     ,XT,Q,28.50,29.60,28.50,28.55,28.55,29.05,39,450,12945.00,
512237,JAI CORP LTD,A ,Q,99.45,101.45,97.00,97.50,97.10,99.20,2909,245655,24465585.00,
512247,ASHIRWAD CAP,X ,Q,3.08,3.08,2.90,3.01,3.05,3.06,46,27964,82942.00,
512257,SVARTCORP   ,X ,Q,3.62,3.62,3.23,3.35,3.45,3.34,20,2161,7252.00,
512267,MEDIA MATRIX,X ,Q,4.59,4.59,4.18,4.50,4.50,4.40,17,69435,311392.00,
512289,SHIRPUR GOLD,T ,Q,6.75,6.75,6.75,6.75,6.75,6.43,14,4065,27438.00,
512296,BHAGYA INL  ,B ,Q,19.70,19.70,19.00,19.25,19.30,19.60,24,42,825.00,
512381,STARTECK    ,XT,Q,27.00,27.00,26.40,27.00,27.00,26.50,11,3575,95950.00,
512393,SHARDUL SECU,X ,Q,40.10,40.10,40.10,40.10,40.10,40.10,3,2101,84250.00,
512399,KAPASHI COMM,XT,Q,35.80,35.80,35.80,35.80,35.80,35.10,1,10,358.00,
512425,NIRAV COMMER,X ,Q,189.00,189.00,189.00,189.00,189.00,190.00,1,1,189.00,
512437,APOLLO FIN I,X ,Q,66.25,66.25,60.05,60.80,60.45,63.10,40,4647,304797.00,
512453,SHRI JAGDAMB,X ,Q,203.80,214.00,200.00,214.00,214.00,203.85,28,1138,237005.00,
512455,LLOYDS MET E,X ,Q,8.75,9.09,8.65,8.67,8.75,8.76,26,7921,69729.00,
512477,BETEX INDIA ,X ,Q,16.40,17.00,15.60,15.75,17.00,16.40,11,1010,15857.00,
512493,GARNET INTL ,X ,Q,26.00,26.00,25.50,25.55,25.55,26.50,4,544,14045.00,
512519,DONEAR IND. ,B ,Q,31.00,32.25,30.00,31.05,31.05,30.70,36,682,21225.00,
512527,SUPER SAL IN,X ,Q,271.00,280.95,271.00,280.00,280.00,279.70,11,126,34705.00,
512529,SEQUENT     ,B ,Q,68.15,72.00,67.50,68.00,68.00,68.95,1206,197652,13852656.00,
512531,STC INDIA   ,T ,Q,55.75,59.40,55.75,55.80,55.75,58.65,61,2379,134698.00,
512559,KOHINORFOODS,T ,Q,12.60,12.80,11.66,11.94,12.00,12.23,80,11951,145137.00,
512573,AVANTI FEEDS,A ,Q,500.00,514.00,472.10,505.70,505.70,507.80,7891,164306,81159404.00,
512587,ZODIAC JRD  ,B ,Q,31.75,34.95,31.60,31.75,31.60,32.90,38,76,2411.00,
512599,ADANI ENTER ,A ,Q,206.50,210.70,194.35,198.20,198.20,210.90,5143,1194645,238133778.00,
512608,BHANDARI HOS,B ,Q,1.30,1.30,1.19,1.25,1.25,1.27,17,16900,20640.00,
512626,ORBIT EXPORT,B ,Q,82.00,87.70,80.00,81.10,87.70,84.00,52,1878,152210.00,
512634,SAVERA IND  ,X ,Q,41.10,45.00,41.10,44.15,44.45,43.80,15,910,40029.00,
513010,TATASTLLP   ,B ,Q,418.00,418.00,393.70,395.35,394.00,400.00,269,3067,1229217.00,
513023,NAV BHAR VEN,A ,Q,70.60,70.85,58.50,65.50,65.50,70.50,545,24723,1589426.00,
513063,TRANSFREIGHT,XT,Q,5.70,5.70,5.70,5.70,5.70,5.70,1,25,142.00,
513097,SHIV.BIMETAL,X ,Q,45.25,45.25,39.55,42.00,41.40,47.90,476,123496,5175604.00,
513108,GANDHI SP.TU,B ,Q,294.00,295.00,293.30,293.50,293.50,299.50,39,575,168982.00,
513119,ABC GAS INT ,XT,Q,7.85,7.85,7.85,7.85,7.85,7.90,2,50,392.00,
513121,ORICON ENT  ,B ,Q,18.95,18.95,18.25,18.30,18.35,18.90,112,13923,257573.00,
513142,BALASORE    ,XT,Q,14.20,14.96,13.67,13.88,14.10,14.38,59,10209,144630.00,
513149,ACROW INDIA ,X ,Q,135.60,135.60,123.00,123.00,123.00,129.15,2,201,27243.00,
513216,UTTAM GALVA ,T ,Q,8.20,8.30,8.00,8.30,8.30,7.91,25,5856,48381.00,
513228,PENNAR STEEL,B ,Q,28.90,29.70,28.10,28.15,28.15,27.85,186,32977,951481.00,
513252,JAY USHIN   ,XT,Q,238.65,238.65,237.00,238.65,238.65,227.30,27,1213,289176.00,
513262,ST.STR.WHEEL,B ,Q,768.95,774.95,761.20,771.40,768.55,772.40,33,398,306116.00,
513269,MAN IND.(I) ,B ,Q,45.00,45.10,43.50,43.80,43.65,43.65,68,5108,224967.00,
513307,SYNTHIKO FOI,XT,Q,27.60,28.95,26.25,27.65,28.70,27.60,9,216,5980.00,
513335,METALFORGE  ,T ,Q,9.60,9.80,9.52,9.52,9.52,10.02,27,2007,19297.00,
513349,AJMERA      ,B ,Q,126.00,126.00,122.65,123.05,122.65,125.50,64,1790,222997.00,
513353,COCHIN MIN. ,X ,Q,168.50,168.50,154.60,155.70,156.00,157.65,53,1918,300109.00,
513359,PARINFRA    ,X ,Q,0.35,0.35,0.35,0.35,0.35,0.36,3,501,175.00,
513361,ISW LTD     ,XT,Q,0.58,0.58,0.54,0.54,0.54,0.56,8,4416,2386.00,
513369,RAJKUMAR FRG,X ,Q,29.20,29.20,27.70,29.20,29.20,27.85,6,701,20319.00,
513375,CARBORUNDUM ,A ,Q,310.50,310.50,304.00,308.05,310.00,308.10,169,1192,365185.00,
513377,MINERAL&METL,A ,Q,19.35,19.70,18.80,19.00,19.00,19.50,232,53679,1032219.00,
513401,ASHIANA ISP.,X ,Q,11.00,11.00,10.45,10.45,10.45,11.00,4,22,238.00,
513403,PM TELELINN ,X ,Q,4.27,4.27,4.27,4.27,4.27,4.49,1,50,213.00,
513414,SMPL        ,Z ,Q,0.20,0.20,0.20,0.20,0.20,0.20,7,2156,431.00,
513418,SMFIL       ,XT,Q,0.30,0.30,0.30,0.30,0.30,0.29,2,3750,1125.00,
513434,TATA METALIK,A ,Q,571.55,583.20,567.00,579.85,579.95,571.25,408,2401,1380053.00,
513436,SHAH ALLOYS ,B ,Q,8.87,9.19,8.80,9.19,9.19,8.87,3,533,4704.00,
513446,MONNETISPA  ,B ,Q,10.03,10.07,9.90,9.91,9.90,10.03,73,29903,298482.00,
513472,SIMPLEX CAST,X ,Q,34.75,36.00,34.75,35.95,36.00,34.65,14,1711,61186.00,
513488,SH.STEEL WIR,XT,Q,13.49,13.49,13.49,13.49,13.49,13.00,1,1,13.00,
513502,BARODA EXTR.,XT,Q,0.27,0.27,0.27,0.27,0.27,0.27,1,1,0.00,
513509,KALYANI FORG,T ,Q,171.00,171.00,161.50,161.65,161.50,170.00,15,1082,177219.00,
513511,PANCH.STEEL ,X ,Q,23.10,23.50,23.10,23.50,23.50,23.75,7,1179,27672.00,
513513,ADITYA ISPAT,X ,Q,2.90,2.90,2.90,2.90,2.90,2.96,2,115,333.00,
513515,S.R.INDUS.  ,X ,Q,0.38,0.38,0.38,0.38,0.38,0.37,2,700,266.00,
513519,PITTIENG    ,B ,Q,43.45,43.80,41.35,41.75,41.35,41.30,258,3869,162262.00,
513528,GLITTEK GRAN,X ,Q,1.19,1.19,1.19,1.19,1.19,1.25,4,13500,16065.00,
513534,VARDHMAN IND,XT,Q,1.49,1.49,1.49,1.49,1.49,1.42,5,3790,5647.00,
513554,MAHA STEEL  ,B ,Q,161.70,163.65,159.75,162.10,162.10,155.50,58,15807,2543276.00,
513566,NOVA IRON&ST,XT,Q,2.70,2.70,2.62,2.62,2.62,2.75,3,53,139.00,
513599,HIND.COPPER ,A ,Q,41.30,41.30,38.75,39.15,39.25,40.55,518,78387,3103705.00,
513605,SRIPIPES    ,B ,Q,176.25,176.25,171.00,172.70,173.00,173.00,214,2237,385121.00,
513642,AXEL POLYMER,XT,Q,8.74,9.60,8.74,9.60,9.60,9.20,2,205,1796.00,
513683,NLCINDIA    ,A ,Q,55.75,56.00,54.15,54.30,54.25,55.80,262,24929,1375564.00,
513691,JMT AUTO LTD,B ,Q,1.62,1.62,1.48,1.48,1.48,1.55,65,136158,202992.00,
513693,KIC METALIKS,X ,Q,45.00,48.00,45.00,45.00,45.00,44.95,17,1074,48364.00,
513709,SHILP GRAVUR,X ,Q,62.00,66.00,62.00,64.00,66.00,66.05,21,1683,106376.00,
513713,WHITEORG    ,X ,Q,9.80,10.44,9.79,10.13,10.13,8.70,681,389157,4007308.00,
513729,ARO GRANITE ,B ,Q,39.50,39.50,38.80,38.80,39.00,39.50,74,968,37675.00,
514010,HIM.FIBRES  ,X ,Q,1.03,1.03,1.03,1.03,1.03,1.03,6,1540,1586.00,
514030,DEEPAK SPINN,X ,Q,81.10,83.00,81.10,82.00,82.00,83.65,5,550,45020.00,
514034,JBF IND.LTD ,B ,Q,7.30,7.50,7.04,7.23,7.23,7.15,120,7294,53875.00,
514036,LOY.TEX MILL,X ,Q,275.00,281.40,267.00,281.00,281.00,268.00,7,50,13773.00,
514043,HIMAT.SEIDE ,A ,Q,141.00,141.30,132.20,134.10,134.10,135.90,763,13235,1800046.00,
514045,BSL LTD.    ,B ,Q,31.70,32.10,29.25,32.10,32.10,29.20,52,3782,120633.00,
514087,PBM POLYTEX ,X ,Q,41.00,42.95,40.00,40.80,41.25,43.85,24,1098,44415.00,
514138,SURYALATA SP,X ,Q,106.45,117.60,106.45,107.05,107.00,112.00,32,2019,219035.00,
514162,WELSPUN (I) ,A ,Q,56.55,56.55,53.75,54.05,54.00,56.50,280,56340,3115244.00,
514165,IND.ACRYLICS,X ,Q,10.81,11.37,10.40,10.99,11.00,11.24,147,51783,559699.00,
514167,GANESH ECOSP,B ,Q,263.25,266.00,261.85,263.40,266.00,272.60,50,282,74619.00,
514171,CEETA IND.  ,XT,Q,4.80,4.80,4.80,4.80,4.80,4.80,1,150,720.00,
514175,VARDHMAN POL,T ,Q,2.01,2.01,2.00,2.01,2.01,1.92,10,3609,7251.00,
514183,BLA ROS IND ,X ,Q,87.15,90.15,83.15,85.20,85.75,84.75,407,52564,4530216.00,
514211,SUMEET INDUS,B ,Q,2.67,2.67,2.43,2.67,2.67,2.55,107,188910,464138.00,
514215,BINNY LTD.  ,X ,Q,84.95,84.95,80.05,82.65,82.65,81.40,9,440,35794.00,
514234,SANGAM INDIA,B ,Q,52.20,53.40,50.10,50.20,50.20,52.55,13,1644,84445.00,
514264,SEASONS TEXT,X ,Q,7.70,7.70,6.60,7.70,7.70,7.69,7,901,6630.00,
514266,ZENITH FIBRE,X ,Q,53.95,53.95,48.05,49.15,48.30,53.00,9,107,5218.00,
514272,BHILWARA SP.,X ,Q,7.50,7.50,7.50,7.50,7.50,7.65,2,258,1935.00,
514274,AARVEE DENIM,B ,Q,14.00,14.95,13.05,13.05,13.05,14.40,13,156,2225.00,
514286,ASHIMA LTD. ,B ,Q,7.55,7.55,7.43,7.45,7.44,7.55,25,1672,12472.00,
514300,PIONEER EMB ,B ,Q,27.15,28.00,24.80,25.10,25.10,25.60,221,2521,64352.00,
514302,VIPPY SPIN. ,X ,Q,34.50,35.00,34.50,35.00,35.00,35.40,2,230,8000.00,
514312,JAY HIND SYN,XT,Q,3.04,3.04,3.04,3.04,3.04,3.04,2,101,307.00,
514322,KAMADGIRI   ,X ,Q,63.00,63.05,60.05,60.05,60.05,62.95,18,211,12973.00,
514324,OMNITEX IND.,XT,Q,14.80,14.80,14.80,14.80,14.80,14.10,1,5,74.00,
514326,PATSPIN INDI,B ,Q,5.83,6.00,5.26,5.61,5.95,6.39,40,2587,14662.00,
514332,NEOINFRA    ,XT,Q,31.00,31.00,31.00,31.00,31.00,30.50,2,9,279.00,
514354,PREMIER POLY,B ,Q,19.00,19.00,18.00,18.00,18.00,17.75,2,45,830.00,
514386,GUJ COTEX   ,X ,Q,2.00,2.00,2.00,2.00,2.00,2.00,1,64,128.00,
514394,AJIL        ,X ,Q,16.23,16.23,16.23,16.23,16.23,15.92,11,2466,40023.00,
514418,MANORG      ,X ,Q,323.80,323.80,300.00,304.65,304.65,312.10,254,7967,2423097.00,
514428,HINDU.ADHESI,X ,Q,77.00,83.90,77.00,82.00,82.00,77.35,25,735,58967.00,
514442,SRI KPR IND ,X ,Q,11.59,11.59,11.02,11.02,11.02,11.59,4,51,562.00,
514448,JYOTI RESINS,X ,Q,230.95,230.95,201.95,212.90,212.90,210.00,25,503,105565.00,
514450,MAHA.RUBTECH,X ,Q,31.25,32.05,31.20,31.95,31.25,33.70,11,656,20770.00,
514470,WIMSOME TEXT,X ,Q,18.35,19.80,18.35,19.80,19.80,19.00,2,688,13123.00,
515018,REG.CERAMIC ,T ,Q,1.29,1.29,1.29,1.29,1.29,1.35,1,130,167.00,
515030,ASAHI IN.GLA,A ,Q,195.15,198.30,192.65,197.25,197.25,195.45,28,577,112480.00,
515037,MURD.CERAM  ,B ,Q,15.00,19.55,15.00,16.90,16.70,16.30,761,64636,1181473.00,
515043,SAINT-GOBAIN,X ,Q,46.80,49.15,45.65,47.00,47.00,46.85,1071,159976,7670151.00,
515055,ANANTRAJ    ,B ,Q,33.10,33.35,33.00,33.00,33.00,33.00,113,18457,610570.00,
515085,RESTILE CER.,X ,Q,2.53,2.53,2.45,2.49,2.53,2.41,11,7692,19060.00,
515127,RAMASIGNS   ,X ,Q,10.30,10.31,9.34,10.31,10.31,9.83,4,860,8762.00,
515147,HALDYN GLASS,X ,Q,33.95,34.95,31.60,32.40,32.25,33.00,170,30103,1011138.00,
516003,DUROPLY     ,X ,Q,53.45,57.95,52.55,53.15,53.15,59.75,37,3827,203647.00,
516016,SHREYANS IND,B ,Q,125.95,126.50,123.20,123.80,123.60,127.35,36,1627,204726.00,
516022,STAR PAPER  ,B ,Q,104.10,106.60,103.40,103.65,103.65,104.65,198,6098,636789.00,
516030,YASH PAPERS ,X ,Q,50.75,50.75,48.00,48.05,48.05,50.75,239,38280,1869469.00,
516062,NAT.PLYWOOD ,XT,Q,17.70,17.70,17.70,17.70,17.70,18.60,4,79,1398.00,
516064,ARROWGREEN  ,B ,Q,51.50,53.75,49.25,53.75,53.75,51.25,8,173,8970.00,
516072,VISHNU CHEM ,B ,Q,128.00,129.30,127.20,128.95,129.30,129.35,16,106,13573.00,
516078,JUMBO BAG   ,Z ,Q,8.75,9.66,8.75,9.66,9.66,9.20,4,112,990.00,
516082,N.R.AGARWAL ,B ,Q,224.00,224.00,212.55,218.95,224.00,219.50,205,1413,307271.00,
516086,SH.RAJES.PAP,XT,Q,5.90,5.90,5.72,5.72,5.72,5.90,3,65,376.00,
516096,SANGAL PAPER,XT,Q,79.05,79.05,79.05,79.05,79.05,75.30,2,200,15810.00,
516106,SH.KARTHIK P,XT,Q,4.88,4.88,4.88,4.88,4.88,4.65,3,10,48.00,
516108,S.I.PAPER   ,X ,Q,74.00,74.00,70.00,71.95,71.95,73.00,16,1426,101147.00,
517015,VINDHYA TELE,B ,Q,847.85,860.70,826.35,831.35,845.00,854.35,200,716,602664.00,
517041,ADORWELDING ,B ,Q,330.05,368.80,330.05,339.60,339.60,311.70,566,5500,1906873.00,
517059,SALZER ELEC ,B ,Q,123.10,123.10,116.40,120.15,120.15,119.90,91,1270,153130.00,
517119,PCS TECH    ,X ,Q,5.88,5.88,5.32,5.33,5.84,5.60,24,2794,15500.00,
517146,USHA MART.LT,B ,Q,33.95,33.95,30.25,30.40,30.40,33.00,128,21162,654085.00,
517166,SPEL SEMICON,XT,Q,3.90,3.94,3.61,3.94,3.94,3.80,14,11100,41119.00,
517168,SUBROS LTD. ,B ,Q,238.55,242.00,235.45,237.35,239.55,241.70,126,1705,406538.00,
517174,HONEYWELL   ,A ,Q,27610.50,27610.50,27466.00,27542.85,27549.90,27798.05,58,119,3276643.00,
517201,SWITCH.TECH.,XT,Q,37.40,37.65,37.05,37.05,37.05,38.95,14,6264,233804.00,
517206,LUMAX IND   ,B ,Q,1205.00,1274.85,1174.00,1260.00,1260.00,1244.35,20,40,50051.00,
517214,DIGISPICE   ,B ,Q,6.59,6.59,6.01,6.01,6.01,6.28,3,216,1411.00,
517224,SUJANA INDUS,T ,Q,0.20,0.20,0.19,0.19,0.19,0.20,3,1000,192.00,
517230,PREM.AU.ELEC,T ,Q,3.38,3.38,3.33,3.33,3.33,3.23,4,1750,5907.00,
517236,CALCOM VISIO,X ,Q,22.15,23.80,21.75,21.85,22.00,22.85,47,5803,126913.00,
517238,DYNAVISION  ,XT,Q,45.50,47.90,45.50,47.90,47.90,46.00,3,134,6157.00,
517258,PRECISION EL,XT,Q,35.50,35.50,35.50,35.50,35.50,35.70,1,6,213.00,
517264,FINELINE CI ,X ,Q,23.95,24.15,23.95,24.15,24.15,23.00,2,50,1202.00,
517271,HBL P SYS   ,B ,Q,17.20,17.60,16.75,17.00,17.00,17.05,152,25662,436193.00,
517288,GUJARATPOLY ,X ,Q,8.62,8.70,7.90,8.61,8.70,8.29,28,5969,50333.00,
517300,GUJ.IND.POW.,B ,Q,72.00,72.00,66.10,66.35,66.15,69.40,333,11619,789344.00,
517330,CMI LTD.    ,B ,Q,71.90,72.45,68.00,70.70,70.70,71.50,164,1697,118139.00,
517334,MOTHERSON SS,A ,Q,134.60,136.50,132.75,134.35,134.35,134.60,2993,622739,83776493.00,
517344,MINDTECK (I),B ,Q,35.00,35.00,32.60,33.00,33.85,34.75,32,456,15147.00,
517354,HAVELLSINDIA,A ,Q,693.00,703.60,672.00,674.50,673.00,691.95,983,30392,20809498.00,
517370,INCAP LTD.  ,XT,Q,24.85,25.00,24.00,24.95,24.95,23.85,8,673,16585.00,
517372,GUJ.INTRUX  ,X ,Q,80.05,80.10,80.05,80.05,80.10,78.75,5,350,28020.00,
517380,IGARSHI MOT ,B ,Q,237.85,245.70,232.50,243.90,243.90,235.55,799,9073,2194015.00,
517385,SYMPHONY    ,A ,Q,1282.45,1310.00,1212.10,1234.40,1230.00,1282.45,319,1337,1689973.00,
517415,LEE&NEE SOFT,XT,Q,0.94,0.94,0.90,0.90,0.90,0.94,4,1281,1152.00,
517417,PATEL AIRTEM,X ,Q,112.00,120.00,112.00,117.55,117.65,113.85,41,3260,380584.00,
517421,BFLYGANDHI  ,B ,Q,189.60,192.90,186.95,189.80,190.60,189.95,851,6032,1142793.00,
517437,DUTRON POLY.,XT,Q,120.00,120.00,112.05,112.05,112.05,115.25,2,2,232.00,
517447,R.S.SOFTWARE,T ,Q,22.00,22.00,20.05,20.05,20.05,21.10,29,3384,68574.00,
517449,MAGNA ELECTR,X ,Q,170.00,170.00,163.05,165.00,165.00,166.90,23,587,96888.00,
517477,ELNET TECH. ,X ,Q,102.95,112.35,102.95,112.35,112.35,102.15,103,14563,1611174.00,
517494,ACCEL       ,X ,Q,4.95,4.95,4.80,4.95,4.95,4.88,9,25973,124802.00,
517498,WEBELSOLAR  ,B ,Q,22.55,23.50,22.15,22.20,22.20,23.30,54,29805,661261.00,
517500,ROTO PUMPS  ,X ,Q,135.00,140.00,128.60,131.30,131.30,120.30,611,58375,7879930.00,
517506,TTK PRESTIGE,A ,Q,5995.00,6037.15,5940.20,5955.00,5950.00,6042.20,87,185,1104650.00,
517514,DHINDIA     ,X ,Q,18.35,18.50,17.10,18.10,18.30,17.60,27,5439,98510.00,
517522,RAJ GLO WIR ,X ,Q,335.00,343.90,317.00,318.80,318.80,334.70,53,924,299852.00,
517530,SURANATP    ,B ,Q,3.78,3.78,3.41,3.60,3.60,3.46,8,4720,16264.00,
517536,ONWARD TECHN,B ,Q,68.30,68.80,68.00,68.00,68.00,66.70,37,2999,204399.00,
517544,CENTUM ELEC ,B ,Q,374.55,406.10,374.10,374.55,374.10,369.15,166,2386,934170.00,
517548,STARLITE COM,XT,Q,8.11,8.40,7.80,7.80,7.80,8.11,7,1145,9558.00,
517554,NHCFOODS    ,X ,Q,3.80,4.00,3.80,3.80,3.80,4.00,13,8851,34413.00,
517562,TRIGYN TECH ,B ,Q,55.00,56.25,53.20,53.90,53.20,55.00,119,5654,310722.00,
517569,KEI INDUST. ,A ,Q,564.00,564.00,536.40,542.05,542.05,550.95,1043,32007,17380761.00,
517571,IMPPOWERS   ,B ,Q,24.30,24.30,23.15,23.15,23.45,23.15,68,5816,138201.00,
518011,KEERTHI     ,XT,Q,58.90,58.90,58.90,58.90,58.90,62.00,10,596,35104.00,
518029,GUJ.SIDH.CEM,B ,Q,20.50,20.50,18.45,19.65,19.65,20.00,42,20337,403902.00,
518075,SURAJ PRODUC,Z ,Q,10.36,10.36,10.12,10.12,10.12,10.36,5,1277,13205.00,
518091,ANJANI PORTL,B ,Q,157.25,161.05,151.20,152.65,152.65,158.65,121,1427,222106.00,
519003,MODINATURAL ,X ,Q,26.20,27.95,26.15,26.30,26.15,27.50,19,998,26625.00,
519031,SHAH FOOD(P),X ,Q,34.00,34.00,33.60,33.60,33.60,33.35,2,600,20396.00,
519091,TASTY BITE  ,B ,Q,9250.00,9260.00,9165.00,9194.15,9165.00,9284.00,15,19,174963.00,
519097,RITESH INTER,XT,Q,4.00,4.00,4.00,4.00,4.00,4.00,1,50,200.00,
519105,AVT NATURAL ,B ,Q,28.50,30.00,27.50,28.75,28.45,28.90,238,16993,489241.00,
519126,HIND.FOODS  ,T ,Q,674.00,674.00,640.00,671.80,670.00,650.00,66,3114,2073239.00,
519136,NAHAR INDUST,B ,Q,25.70,27.40,25.70,26.50,26.50,27.55,15,1003,26568.00,
519152,VADILAL ENT ,XT,Q,1172.00,1275.00,1161.00,1275.00,1275.00,1222.10,6,56,65410.00,
519156,VADILAL IND ,B ,Q,782.90,793.95,755.10,764.90,759.00,767.95,708,3277,2554946.00,
519174,ASHIANA AGRO,XT,Q,0.31,0.31,0.30,0.30,0.30,0.31,2,99,29.00,
519183,ADF FOODS LT,B ,Q,300.95,306.50,285.15,299.70,298.35,301.15,923,90953,26558133.00,
519214,WILLIAM.FIN.,X ,Q,8.37,9.21,8.37,8.37,8.37,8.81,10,15,128.00,
519216,AJANTA SOYA ,X ,Q,18.85,19.35,18.45,19.30,19.30,18.70,20,6835,129933.00,
519224,WILLIAM.MAGO,B ,Q,14.00,15.30,13.95,15.30,15.30,14.65,6,177,2547.00,
519230,RICHIRICH   ,XT,Q,2.29,2.29,2.29,2.29,2.29,2.19,2,102,233.00,
519238,SAPTARISHI A,XT,Q,6.60,6.60,6.60,6.60,6.60,6.60,2,396,2613.00,
519248,JVL AGRO    ,Z ,Q,0.68,0.68,0.62,0.62,0.62,0.65,16,13295,8599.00,
519260,SANWARIA    ,B ,Q,2.46,2.47,2.46,2.47,2.47,2.36,149,473982,1170137.00,
519262,PRIMA AGRO L,XT,Q,9.25,9.25,9.25,9.25,9.25,9.70,3,3200,29600.00,
519285,TARAI FOODS ,XT,Q,2.60,2.60,2.60,2.60,2.60,2.73,2,89,231.00,
519287,MODERN DAIRI,XT,Q,4.17,4.17,4.00,4.17,4.17,3.98,37,13720,57061.00,
519295,BAMBINO AGRO,X ,Q,120.30,122.40,120.30,122.35,122.35,121.50,13,407,49487.00,
519307,VIKAS WSP   ,B ,Q,9.98,10.27,9.52,10.27,10.27,9.79,463,420917,4190525.00,
519319,JATALIA     ,XT,Q,3.93,3.93,3.93,3.93,3.93,3.75,2,2,7.00,
519359,POONA DAL   ,X ,Q,28.70,30.25,26.10,28.55,28.60,28.70,58,1749,47114.00,
519383,ANIK INDS   ,T ,Q,9.88,9.88,9.00,9.00,9.00,9.45,6,1530,14034.00,
519397,SHARAT INDUS,XT,Q,20.40,20.40,20.40,20.40,20.40,19.45,2,650,13260.00,
519421,KSE LIMITED ,XT,Q,1240.00,1265.00,1219.00,1241.95,1242.00,1246.65,41,1223,1520565.00,
519455,NARBADA     ,X ,Q,47.70,47.70,46.80,47.70,47.70,47.75,3,17,810.00,
519457,VIRAT CRANE ,X ,Q,20.05,20.45,19.00,20.15,20.00,20.05,9,2578,51598.00,
519475,CHORDIA FOOD,X ,Q,137.00,143.85,130.60,134.90,135.70,137.45,18,1053,140164.00,
519491,OCEAN AGRO  ,XT,Q,26.00,26.00,25.00,25.30,25.30,25.35,5,450,11391.00,
519494,N K INDUST. ,T ,Q,27.50,27.50,27.50,27.50,27.50,28.15,1,3,82.00,
519506,NCC BLUE WAT,P ,Q,6.00,6.00,6.00,6.00,6.00,6.30,5,500,3000.00,
519532,ASIAN TEA   ,X ,Q,7.05,7.25,7.00,7.18,7.10,7.35,6,4990,35144.00,
519552,HERITGFOOD  ,A ,Q,326.65,326.85,320.00,324.55,324.05,327.25,46,575,186298.00,
519560,NEHA INTER. ,XT,Q,0.80,0.82,0.80,0.82,0.82,0.79,3,3003,2402.00,
519566,SIMRAN FARMS,X ,Q,61.20,61.20,55.40,55.85,55.40,58.30,69,6481,377092.00,
519588,DFM FOODS   ,B ,Q,264.00,264.00,245.50,245.55,245.50,246.45,61,2997,736963.00,
519600,CCL PRODUCTS,A ,Q,202.00,203.90,197.10,198.80,199.10,202.10,199,1797,359505.00,
519602,KELLTONTEC  ,B ,Q,17.05,17.05,16.55,16.80,16.80,16.80,15,4145,70184.00,
519612,MAHAAN FOODS,X ,Q,12.83,12.83,12.83,12.83,12.83,13.50,1,20,256.00,
520008,RICO AUTO   ,B ,Q,46.60,46.80,44.10,44.25,44.10,46.45,539,41832,1892442.00,
520021,OMAX AUTOS. ,B ,Q,45.15,46.80,43.40,44.35,44.90,46.40,112,6677,302376.00,
520043,MUNJAL SHOWA,B ,Q,133.10,133.30,127.00,129.85,129.85,132.05,208,1401,183271.00,
520051,JAMNA AUTO  ,A ,Q,44.65,44.65,43.35,43.65,43.65,44.55,299,40044,1757821.00,
520056,SUNDAR.CLAY ,B ,Q,2329.95,2329.95,2210.05,2249.00,2249.00,2229.45,71,215,483695.00,
520057,JTEKTINDIA  ,B ,Q,84.00,86.05,81.20,82.20,81.80,85.30,533,19724,1650226.00,
520059,MUNAUTO     ,B ,Q,45.45,45.80,43.40,43.45,43.50,45.65,205,7626,337622.00,
520066,JAYBH.MARUTI,B ,Q,216.65,219.00,212.70,214.10,214.10,216.25,485,18441,3973167.00,
520073,RACLGEAR    ,X ,Q,86.90,89.90,84.00,85.15,84.25,79.70,700,82873,7147851.00,
520075,SAMKRG PIST.,X ,Q,125.50,128.90,122.50,123.85,122.50,126.50,36,1894,235206.00,
520086,SICAL LOG   ,B ,Q,20.85,20.85,20.85,20.85,20.85,21.90,13,4356,90822.00,
520111,RATNAMNI MET,B ,Q,951.80,958.95,947.65,953.65,953.55,951.90,59,149,141704.00,
520113,VESUVIUS IND,B ,Q,980.50,1013.95,980.00,1005.55,991.00,980.50,88,324,323776.00,
520119,AUTOMOTIVE S,B ,Q,31.55,32.00,31.50,32.00,32.00,32.50,29,1493,47493.00,
520123,ABC INDIA   ,X ,Q,73.00,79.00,69.00,77.40,77.40,74.05,41,2594,195627.00,
520127,BALURGHAT TE,XT,Q,8.75,9.40,8.75,9.40,9.40,9.00,15,4923,45124.00,
